,cleanup,avg_acc,avg_levenshtein,avg_pct_boundary_err,avg_segment_error_rate,train_set_dur,replicate_num,model_name,results_dir,toml_path,training_replicate_csv_path,checkpoint_path,spect_scalar_path,min_segment_dur,avg_error,animal_id,train_set_dur_ind,species
114,min_segment_dur_majority_vote,0.9789452322589626,8.524752475247524,0.5917854231881433,6.53814355335048,540,1,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_540s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.105476774103743,llb11,8,Canary
115,none,0.9800485404824324,15.891089108910892,0.6275713877378502,10.89307328144359,540,1,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_540s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,1.9951459517567605,llb11,8,Canary
118,min_segment_dur_majority_vote,0.9759751277319132,10.103960396039604,0.5691019845787919,9.53707881095375,540,2,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_540s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.402487226808669,llb11,8,Canary
119,none,0.976565991714803,18.23762376237624,0.5941486749966699,16.67271690324687,540,2,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_540s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.343400828519704,llb11,8,Canary
122,min_segment_dur_majority_vote,0.9802089966923192,7.46039603960396,0.6205790440550357,5.65589363556588,540,3,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_540s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,1.9791003307680688,llb11,8,Canary
123,none,0.980868133292216,16.762376237623762,0.6373462518646016,11.7341230804584,540,3,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_540s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,1.9131866707784104,llb11,8,Canary
126,min_segment_dur_majority_vote,0.9794467288652215,8.024752475247524,0.5972807882043241,6.38120441740205,540,4,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_540s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.055327113477834,llb11,8,Canary
127,none,0.9800850510402542,16.099009900990097,0.6158785950618958,11.68109130739119,540,4,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_540s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,1.991494895974577,llb11,8,Canary
130,min_segment_dur_majority_vote,0.979459033859919,7.52970297029703,0.6036042964509057,5.0840707116606,540,5,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_540s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.054096614008105,llb11,8,Canary
131,none,0.9802147280398844,17.54950495049505,0.6302660055561542,10.693961511327291,540,5,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_540s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,1.9785271960115591,llb11,8,Canary
134,min_segment_dur_majority_vote,0.9796112747872844,8.311881188118813,0.5952142836075455,7.0366228814013,540,6,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_540s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.038872521271562,llb11,8,Canary
135,none,0.9799066907369594,17.059405940594058,0.5945496420551675,11.81269370962424,540,6,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_540s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.009330926304065,llb11,8,Canary
138,min_segment_dur_majority_vote,0.9751826776700816,10.064356435643564,0.5814748127794438,8.84914852085713,540,7,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_540s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.481732232991851,llb11,8,Canary
139,none,0.9761269953063494,18.643564356435643,0.6136500207897208,13.5905018217667,540,7,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_540s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.387300469365061,llb11,8,Canary
142,min_segment_dur_majority_vote,0.9623310326360568,17.064356435643564,0.4937866073426656,13.887216486950841,360,1,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_360s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.7668967363943096,llb11,5,Canary
143,none,0.9625075539674072,41.71287128712871,0.5051724565216703,29.052371794544428,360,1,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_360s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.749244603259283,llb11,5,Canary
146,min_segment_dur_majority_vote,0.9791953878281928,8.633663366336634,0.587395352464258,6.272516735944331,360,2,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_360s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.080461217180707,llb11,5,Canary
147,none,0.979995749131836,18.871287128712872,0.6118374431517117,12.574344734752952,360,2,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_360s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.000425086816393,llb11,5,Canary
150,min_segment_dur_majority_vote,0.97712403896245,8.658415841584159,0.5619763037664024,7.279946406194,360,3,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_360s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.287596103754985,llb11,5,Canary
151,none,0.9777898014553164,19.64851485148515,0.5881428022919625,17.129024741887168,360,3,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_360s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.221019854468353,llb11,5,Canary
154,min_segment_dur_majority_vote,0.9747846261083148,11.069306930693068,0.5429216053221556,8.35620155077625,360,4,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_360s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.521537389168516,llb11,5,Canary
155,none,0.9752086343840276,23.56930693069307,0.5518918996423555,16.213049486258647,360,4,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_360s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.4791365615972283,llb11,5,Canary
158,min_segment_dur_majority_vote,0.9789414048798296,9.321782178217822,0.588861976268129,8.11424376422012,360,5,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_360s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.1058595120170387,llb11,5,Canary
159,none,0.9795966909658594,19.094059405940595,0.6095172350936368,15.26300439112358,360,5,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_360s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.040330903414056,llb11,5,Canary
162,min_segment_dur_majority_vote,0.9746059604289116,11.549504950495049,0.5448000062120069,8.6118185495329,360,6,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_360s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.5394039571088545,llb11,5,Canary
163,none,0.9750832865773464,23.564356435643564,0.5609876931082715,15.33829609195749,360,6,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_360s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.491671342265367,llb11,5,Canary
166,min_segment_dur_majority_vote,0.9791072452274728,8.267326732673267,0.6105720018792727,5.84402629300151,360,7,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_360s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.0892754772527056,llb11,5,Canary
167,none,0.9801051940717708,15.386138613861386,0.6414712180052405,10.775524740609201,360,7,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_360s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,1.989480592822912,llb11,5,Canary
170,min_segment_dur_majority_vote,0.976141073091882,10.064356435643564,0.5630159718856285,7.32814491719096,480,1,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_480s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.385892690811786,llb11,7,Canary
171,none,0.976853124131094,21.47029702970297,0.5771816645656916,13.35177575555567,480,1,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_480s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.314687586890607,llb11,7,Canary
174,min_segment_dur_majority_vote,0.9742786269050032,10.430693069306932,0.5456153058969452,10.05518862304921,480,2,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_480s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.572137309499667,llb11,7,Canary
175,none,0.9743937819999744,22.02970297029703,0.5620464750462063,18.0704412177613,480,2,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_480s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.5606218000025494,llb11,7,Canary
178,min_segment_dur_majority_vote,0.9793844039414455,8.777227722772277,0.6080734904949145,6.6559974335456005,480,3,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_480s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.061559605855434,llb11,7,Canary
179,none,0.9803925884174828,15.816831683168315,0.6466239247923078,11.718633454643241,480,3,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_480s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,1.960741158251722,llb11,7,Canary
182,min_segment_dur_majority_vote,0.9772215599920524,9.51980198019802,0.5610203843863992,6.4887330026233,480,4,TweetyNet,results/Canaries/learncurve/llb11/results_200610_101801,results/Canaries/learncurve/llb11/results_200610_101801/config-llb11-lc_first_submission.toml,data/Canaries/llb11/annotated_prep_200608_221003_linux_npz.csv,results/Canaries/learncurve/llb11/results_200610_101801/train_dur_480s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.2778440007947487,llb11,7,Canary
