cleanup,avg_acc,avg_levenshtein,avg_pct_boundary_err,avg_segment_error_rate,train_set_dur,replicate_num,model_name,avg_error,animal_id,day,train_set_dur_ind
min_segment_dur,0.9853291754193142,5.197231833910035,0.6565765356279502,0.0925619856642064,600,4,TweetyNet,1.4670824580685804,gr41rd51,2012-06-23,0
min_segment_dur_majority_vote,0.9847486686447845,1.2629757785467128,0.6523729427075605,0.022123107285307538,600,4,TweetyNet,1.5251331355215503,gr41rd51,2012-06-23,0
none,0.9852151562347881,6.262975778546712,0.6442993328384082,0.11704917040752556,600,4,TweetyNet,1.4784843765211941,gr41rd51,2012-06-23,0
majority_vote,0.9805277044087136,3.3529411764705883,0.5641079602600898,0.063110232983788,600,5,TweetyNet,1.9472295591286382,gr41rd51,2012-06-23,0
min_segment_dur,0.9808751591192277,8.107266435986158,0.5613804241581335,0.1432373772947438,600,5,TweetyNet,1.9124840880772265,gr41rd51,2012-06-23,0
min_segment_dur_majority_vote,0.980768439822026,1.8615916955017302,0.5768557764421705,0.03323430668483744,600,5,TweetyNet,1.9231560177974005,gr41rd51,2012-06-23,0
none,0.980635226350774,9.885813148788927,0.5489775415435757,0.17819535616143684,600,5,TweetyNet,1.9364773649225953,gr41rd51,2012-06-23,0
majority_vote,0.9832138011480214,2.480968858131488,0.5843547892428897,0.04548183068477297,600,6,TweetyNet,1.6786198851978629,gr41rd51,2012-06-23,0
min_segment_dur,0.984074202968023,6.366782006920415,0.6067856896617366,0.10905116395221585,600,6,TweetyNet,1.5925797031977051,gr41rd51,2012-06-23,0
min_segment_dur_majority_vote,0.983243190351385,1.5916955017301038,0.5925052253854813,0.02729536619192436,600,6,TweetyNet,1.6756809648615034,gr41rd51,2012-06-23,0
none,0.9840417904167975,7.491349480968858,0.598302140936872,0.13119175622974477,600,6,TweetyNet,1.5958209583202487,gr41rd51,2012-06-23,0
majority_vote,0.9843979390719283,2.958477508650519,0.6323193722593452,0.06473905061031635,600,7,TweetyNet,1.5602060928071704,gr41rd51,2012-06-23,0
min_segment_dur,0.9846741429000115,5.491349480968858,0.6400455273833954,0.09815284387090446,600,7,TweetyNet,1.532585709998846,gr41rd51,2012-06-23,0
min_segment_dur_majority_vote,0.9847463953998388,1.3044982698961938,0.6545229327166314,0.023599481662105567,600,7,TweetyNet,1.525360460016123,gr41rd51,2012-06-23,0
none,0.9843286426077622,7.442906574394463,0.6197661694549859,0.14523033329113158,600,7,TweetyNet,1.5671357392237795,gr41rd51,2012-06-23,0
majority_vote,0.9841644837638137,2.8961937716262978,0.6109396758135773,0.05505380226685747,600,8,TweetyNet,1.5835516236186287,gr41rd51,2012-06-23,0
min_segment_dur,0.9851429138437818,5.42560553633218,0.6455763054806508,0.09554431721516794,600,8,TweetyNet,1.4857086156218169,gr41rd51,2012-06-23,0
min_segment_dur_majority_vote,0.984419296829179,1.3494809688581315,0.6281038620751297,0.02357877572197653,600,8,TweetyNet,1.5580703170821053,gr41rd51,2012-06-23,0
none,0.9848881007784154,7.190311418685121,0.6277389617103165,0.13117065458252156,600,8,TweetyNet,1.5111899221584624,gr41rd51,2012-06-23,0
majority_vote,0.9852669275189194,2.86159169550173,0.6451028344648545,0.05496758976685243,600,9,TweetyNet,1.4733072481080578,gr41rd51,2012-06-23,0
min_segment_dur,0.9854572602226938,4.560553633217993,0.6416391420265988,0.08167048307756722,600,9,TweetyNet,1.4542739777306246,gr41rd51,2012-06-23,0
min_segment_dur_majority_vote,0.9855429775472798,1.2006920415224913,0.6647602107027824,0.021738560908784354,600,9,TweetyNet,1.445702245272018,gr41rd51,2012-06-23,0
none,0.985181117703006,6.359861591695502,0.6232559079417317,0.1174681904567293,600,9,TweetyNet,1.4818882296994018,gr41rd51,2012-06-23,0
majority_vote,0.9850551855355386,2.5017301038062283,0.6592376102964426,0.04907084980627911,600,10,TweetyNet,1.4944814464461387,gr41rd51,2012-06-23,0
min_segment_dur,0.9844253433848915,5.325259515570934,0.6226638534055254,0.09500986870213599,600,10,TweetyNet,1.5574656615108484,gr41rd51,2012-06-23,0
min_segment_dur_majority_vote,0.9851570444995749,1.2525951557093427,0.6692634106643726,0.022468387770714457,600,10,TweetyNet,1.4842955500425137,gr41rd51,2012-06-23,0
none,0.984316593798555,6.86159169550173,0.6141939705926601,0.1263881048561053,600,10,TweetyNet,1.5683406201445038,gr41rd51,2012-06-23,0
majority_vote,0.9818418650752697,1.8066666666666666,0.8166484148604476,0.03156764998006743,600,1,TweetyNet,1.8158134924730285,gy6or6,2012-03-23,0
min_segment_dur,0.9818022807622668,1.48,0.8168227820347721,0.02396623392356711,600,1,TweetyNet,1.8197719237733168,gy6or6,2012-03-23,0
min_segment_dur_majority_vote,0.982032104284826,0.49333333333333335,0.8292042931710398,0.008879303776606713,600,1,TweetyNet,1.7967895715173987,gy6or6,2012-03-23,0
none,0.9816120415527103,2.7933333333333334,0.804622804276825,0.04665458012702781,600,1,TweetyNet,1.8387958447289687,gy6or6,2012-03-23,0
majority_vote,0.9835591144996926,2.46,0.8144642975956744,0.04585858271837626,600,2,TweetyNet,1.6440885500307423,gy6or6,2012-03-23,0
min_segment_dur,0.9835225107481199,1.7466666666666666,0.8138444183893748,0.030230885151128758,600,2,TweetyNet,1.6477489251880084,gy6or6,2012-03-23,0
min_segment_dur_majority_vote,0.9839507026067464,0.6,0.8343720624779136,0.012070689704798986,600,2,TweetyNet,1.6049297393253559,gy6or6,2012-03-23,0
none,0.9831293591638922,3.6333333333333333,0.7947934032282925,0.06456746306744635,600,2,TweetyNet,1.6870640836107786,gy6or6,2012-03-23,0
majority_vote,0.9846229158872385,1.18,0.8557040271920463,0.02176919752050382,600,3,TweetyNet,1.5377084112761508,gy6or6,2012-03-23,0
min_segment_dur,0.9845879730229943,0.96,0.8572957198458439,0.016587941776680194,600,3,TweetyNet,1.5412026977005722,gy6or6,2012-03-23,0
min_segment_dur_majority_vote,0.984739316243029,0.42,0.8671626727646243,0.007899897613172467,600,3,TweetyNet,1.5260683756970983,gy6or6,2012-03-23,0
none,0.9844715726672039,1.74,0.8462224760073053,0.030730764678518672,600,3,TweetyNet,1.5528427332796135,gy6or6,2012-03-23,0
majority_vote,0.9842196008461634,1.3333333333333333,0.8568633563521346,0.021708350798498866,600,4,TweetyNet,1.5780399153836555,gy6or6,2012-03-23,0
min_segment_dur,0.9840553214924073,1.06,0.8531688071157123,0.01685626824877157,600,4,TweetyNet,1.5944678507592736,gy6or6,2012-03-23,0
min_segment_dur_majority_vote,0.9842870413554885,0.31333333333333335,0.8663260605541023,0.005457404142854519,600,4,TweetyNet,1.5712958644511499,gy6or6,2012-03-23,0
none,0.983987880983082,2.0866666666666664,0.8438538203986329,0.03321832601552704,600,4,TweetyNet,1.6012119016918014,gy6or6,2012-03-23,0
majority_vote,0.985245419583743,1.6066666666666667,0.844179679356896,0.02984573999974988,600,5,TweetyNet,1.475458041625699,gy6or6,2012-03-23,0
min_segment_dur,0.985397586415335,1.3533333333333333,0.8538232486852761,0.02484386813709608,600,5,TweetyNet,1.4602413584664964,gy6or6,2012-03-23,0
min_segment_dur_majority_vote,0.985500197063648,0.43333333333333335,0.8614932334223634,0.008965070999827197,600,5,TweetyNet,1.4499802936352002,gy6or6,2012-03-23,0
none,0.9851428089354303,2.533333333333333,0.8366544207102423,0.045843584756066355,600,5,TweetyNet,1.485719106456973,gy6or6,2012-03-23,0
majority_vote,0.9822917806531078,2.473333333333333,0.7925067390842616,0.05186449155808265,600,6,TweetyNet,1.7708219346892151,gy6or6,2012-03-23,0
min_segment_dur,0.9822563562172955,3.3066666666666666,0.7885849656431053,0.08233477298789568,600,6,TweetyNet,1.7743643782704543,gy6or6,2012-03-23,0
min_segment_dur_majority_vote,0.9825331156671592,0.94,0.8036119548674755,0.022171669216699243,600,6,TweetyNet,1.7466884332840826,gy6or6,2012-03-23,0
none,0.9820150212032445,4.8533333333333335,0.7776025562032385,0.11259352628570243,600,6,TweetyNet,1.7984978796755535,gy6or6,2012-03-23,0
majority_vote,0.9849094042586961,1.16,0.8567861532549716,0.020170725337167482,600,7,TweetyNet,1.5090595741303892,gy6or6,2012-03-23,0
min_segment_dur,0.9848287897138116,1.06,0.8542503744626185,0.01838736339842319,600,7,TweetyNet,1.5171210286188397,gy6or6,2012-03-23,0
min_segment_dur_majority_vote,0.985017110271206,0.37333333333333335,0.8664633241271823,0.006604901296356883,600,7,TweetyNet,1.4982889728794024,gy6or6,2012-03-23,0
none,0.9847210837013021,1.86,0.844755498464552,0.03217914448872026,600,7,TweetyNet,1.527891629869793,gy6or6,2012-03-23,0
majority_vote,0.9844667681966072,1.1266666666666667,0.8672898904207064,0.019865054656101815,600,8,TweetyNet,1.5533231803392833,gy6or6,2012-03-23,0
min_segment_dur,0.9842638255619802,1.2,0.858496747685413,0.019266821418918414,600,8,TweetyNet,1.5736174438019779,gy6or6,2012-03-23,0
min_segment_dur_majority_vote,0.9845729014332845,0.3466666666666667,0.8757731137183047,0.0064284996157462585,600,8,TweetyNet,1.5427098566715536,gy6or6,2012-03-23,0
none,0.9841565981735441,1.9866666666666666,0.8503424947122993,0.03280287894683616,600,8,TweetyNet,1.5843401826455938,gy6or6,2012-03-23,0
majority_vote,0.9840297565306353,1.4866666666666666,0.8540884493825467,0.028863203303755754,600,9,TweetyNet,1.5970243469364709,gy6or6,2012-03-23,0
min_segment_dur,0.9840125415792053,1.1666666666666667,0.8550037528232227,0.020380840198506923,600,9,TweetyNet,1.5987458420794742,gy6or6,2012-03-23,0
min_segment_dur_majority_vote,0.9842165772057433,0.42,0.8643135381155767,0.008214089897745799,600,9,TweetyNet,1.5783422794256707,gy6or6,2012-03-23,0
none,0.9838268307204229,2.2666666666666666,0.845020902420633,0.041629945151269505,600,9,TweetyNet,1.6173169279577126,gy6or6,2012-03-23,0
majority_vote,0.98082906607162,1.8466666666666667,0.7965452821762763,0.0375045458073438,600,10,TweetyNet,1.9170933928379985,gy6or6,2012-03-23,0
min_segment_dur,0.9807802082852621,3.12,0.7930610379167462,0.0819413529963339,600,10,TweetyNet,1.9219791714737866,gy6or6,2012-03-23,0
min_segment_dur_majority_vote,0.9810265987158712,0.9066666666666666,0.8056221808354985,0.021389449367896083,600,10,TweetyNet,1.8973401284128832,gy6or6,2012-03-23,0
none,0.9805826756410113,4.086666666666667,0.7841792402614117,0.09878909883478547,600,10,TweetyNet,1.9417324358988686,gy6or6,2012-03-23,0
majority_vote,0.9839545329505698,1.3671497584541064,0.8793563105820297,0.021439241708093755,600,1,TweetyNet,1.6045467049430218,gy6or6,2012-03-24,0
min_segment_dur,0.9837277601400765,1.4106280193236715,0.8696984773330496,0.022260532051132865,600,1,TweetyNet,1.6272239859923543,gy6or6,2012-03-24,0
min_segment_dur_majority_vote,0.9841060519918075,0.21256038647342995,0.8910331667236037,0.0037749206386784215,600,1,TweetyNet,1.5893948008192549,gy6or6,2012-03-24,0
none,0.9835762410988389,2.579710144927536,0.8585036588212515,0.04014074365076924,600,1,TweetyNet,1.64237589011611,gy6or6,2012-03-24,0
majority_vote,0.985320449572308,1.78743961352657,0.8785472373791391,0.029014021084917768,600,2,TweetyNet,1.4679550427691979,gy6or6,2012-03-24,0
min_segment_dur,0.9853842751895449,1.0048309178743962,0.881003200572801,0.015896707920110425,600,2,TweetyNet,1.4615724810455144,gy6or6,2012-03-24,0
min_segment_dur_majority_vote,0.9855572420976261,0.32367149758454106,0.8953180314376126,0.005651465229620772,600,2,TweetyNet,1.4442757902373926,gy6or6,2012-03-24,0
none,0.9851474826642269,2.473429951690821,0.8647061513575424,0.039460552020173914,600,2,TweetyNet,1.4852517335773086,gy6or6,2012-03-24,0
majority_vote,0.9861192137524524,0.642512077294686,0.9107577617147332,0.009910942801965555,600,3,TweetyNet,1.3880786247547627,gy6or6,2012-03-24,0
min_segment_dur,0.9861291417954369,0.6135265700483091,0.9115326204877426,0.009521148698228317,600,3,TweetyNet,1.387085820456313,gy6or6,2012-03-24,0
min_segment_dur_majority_vote,0.9861617965026053,0.18357487922705315,0.9166871331383837,0.002928887297517341,600,3,TweetyNet,1.383820349739473,gy6or6,2012-03-24,0
none,0.9860865590452839,1.0821256038647342,0.9057050901269752,0.016659040263140915,600,3,TweetyNet,1.3913440954716139,gy6or6,2012-03-24,0
majority_vote,0.9856005884047961,1.0,0.8961095725415384,0.015309931706661383,600,4,TweetyNet,1.439941159520386,gy6or6,2012-03-24,0
min_segment_dur,0.9854494134689009,0.8599033816425121,0.8884379138699499,0.013048786629904798,600,4,TweetyNet,1.4550586531099086,gy6or6,2012-03-24,0
min_segment_dur_majority_vote,0.9856468795617346,0.18840579710144928,0.9023710105342457,0.002973185082588589,600,4,TweetyNet,1.435312043826542,gy6or6,2012-03-24,0
none,0.9854031223119623,1.671497584541063,0.8822123042122031,0.025385533253977587,600,4,TweetyNet,1.4596877688037746,gy6or6,2012-03-24,0
majority_vote,0.9865857078267297,1.0193236714975846,0.9047880410664899,0.015786043422876102,600,5,TweetyNet,1.3414292173270281,gy6or6,2012-03-24,0
min_segment_dur,0.9864438471256158,0.9468599033816425,0.8993090625740428,0.014687342301106665,600,5,TweetyNet,1.3556152874384164,gy6or6,2012-03-24,0
min_segment_dur_majority_vote,0.9866752133704302,0.21739130434782608,0.9144535007865136,0.0034246270197251425,600,5,TweetyNet,1.3324786629569818,gy6or6,2012-03-24,0
none,0.9863531191836679,1.7584541062801933,0.8900375007414522,0.02721347903549043,600,5,TweetyNet,1.364688081633214,gy6or6,2012-03-24,0
majority_vote,0.9855648243308376,1.3236714975845412,0.885681463352224,0.022216142395283,600,6,TweetyNet,1.4435175669162414,gy6or6,2012-03-24,0
min_segment_dur,0.9856340487200678,1.2318840579710144,0.8878605934272208,0.019332575853550044,600,6,TweetyNet,1.4365951279932232,gy6or6,2012-03-24,0
min_segment_dur_majority_vote,0.9858044917609478,0.33816425120772947,0.9006588299905429,0.006057284966273244,600,6,TweetyNet,1.4195508239052246,gy6or6,2012-03-24,0
none,0.9853943812899575,2.2270531400966185,0.8732072035920074,0.03564603254889352,600,6,TweetyNet,1.4605618710042512,gy6or6,2012-03-24,0
majority_vote,0.9862385980288579,0.7294685990338164,0.9109998460530605,0.010790907674559157,600,7,TweetyNet,1.3761401971142062,gy6or6,2012-03-24,0
min_segment_dur,0.9861720555711218,0.6811594202898551,0.9071207068353786,0.00976452901879672,600,7,TweetyNet,1.3827944428878247,gy6or6,2012-03-24,0
min_segment_dur_majority_vote,0.9863155225941231,0.2222222222222222,0.917897550952218,0.003369115834889118,600,7,TweetyNet,1.368447740587686,gy6or6,2012-03-24,0
none,0.986095131005856,1.1932367149758454,0.900173922903508,0.017264238888698966,600,7,TweetyNet,1.3904868994144004,gy6or6,2012-03-24,0
majority_vote,0.9859611694361591,0.6473429951690821,0.9131893113498002,0.010014002047677155,600,8,TweetyNet,1.403883056384092,gy6or6,2012-03-24,0
min_segment_dur,0.985655455589125,1.0289855072463767,0.897115196706219,0.01645353436030902,600,8,TweetyNet,1.434454441087496,gy6or6,2012-03-24,0
min_segment_dur_majority_vote,0.9860040456164084,0.15942028985507245,0.9172343990691255,0.002603674943830464,600,8,TweetyNet,1.399595438359158,gy6or6,2012-03-24,0
none,0.9856117152017425,1.5217391304347827,0.8931378963325328,0.023924247937585675,600,8,TweetyNet,1.438828479825749,gy6or6,2012-03-24,0
majority_vote,0.9852015252957522,0.8454106280193237,0.9005439489171783,0.01361505065882164,600,9,TweetyNet,1.4798474704247777,gy6or6,2012-03-24,0
min_segment_dur,0.985190710975519,0.8792270531400966,0.899176446750834,0.014333579351228512,600,9,TweetyNet,1.4809289024480976,gy6or6,2012-03-24,0
min_segment_dur_majority_vote,0.9852667339379069,0.22705314009661837,0.9063246826660837,0.003965381309408707,600,9,TweetyNet,1.473326606209313,gy6or6,2012-03-24,0
none,0.985125502333364,1.5120772946859904,0.8934363134352109,0.024202498050325566,600,9,TweetyNet,1.4874497666635955,gy6or6,2012-03-24,0
majority_vote,0.9844163461677489,0.9951690821256038,0.8885383270970595,0.015514427323717184,600,10,TweetyNet,1.5583653832251132,gy6or6,2012-03-24,0
min_segment_dur,0.9842033131677659,1.2463768115942029,0.8771608341303444,0.018978002920100046,600,10,TweetyNet,1.579668683223412,gy6or6,2012-03-24,0
min_segment_dur_majority_vote,0.9844942863044622,0.3719806763285024,0.8952740512516935,0.006349155293648564,600,10,TweetyNet,1.550571369553777,gy6or6,2012-03-24,0
none,0.9841253730310526,1.8743961352657006,0.8706403162510585,0.028231109820612242,600,10,TweetyNet,1.587462696894737,gy6or6,2012-03-24,0
majority_vote,0.9822791308596507,1.7435897435897436,0.8218162080659831,0.026708076671257526,600,1,TweetyNet,1.7720869140349316,gy6or6,2012-03-26,0
min_segment_dur,0.9818484398874033,1.9743589743589745,0.8026665277841271,0.03327703267545748,600,1,TweetyNet,1.8151560112596665,gy6or6,2012-03-26,0
min_segment_dur_majority_vote,0.9825485142128699,0.41025641025641024,0.8342635354578235,0.00665130902205205,600,1,TweetyNet,1.7451485787130072,gy6or6,2012-03-26,0
none,0.9815790565341842,3.3076923076923075,0.7916285564010971,0.05333380032466295,600,1,TweetyNet,1.8420943465815798,gy6or6,2012-03-26,0
majority_vote,0.9838117430524675,2.9743589743589745,0.8119037767800293,0.04662376486369313,600,2,TweetyNet,1.6188256947532453,gy6or6,2012-03-26,0
min_segment_dur,0.9838024277115488,2.41025641025641,0.8110827324972926,0.03911719870792205,600,2,TweetyNet,1.61975722884512,gy6or6,2012-03-26,0
min_segment_dur_majority_vote,0.9842826383664709,0.9743589743589743,0.8382189650851611,0.016155392582584787,600,2,TweetyNet,1.5717361633529103,gy6or6,2012-03-26,0
none,0.9833315323975454,4.410256410256411,0.7866884001457002,0.06958557098903038,600,2,TweetyNet,1.666846760245455,gy6or6,2012-03-26,0
majority_vote,0.9842675922528478,1.4871794871794872,0.8598697688220269,0.02281050722730998,600,3,TweetyNet,1.5732407747152233,gy6or6,2012-03-26,0
min_segment_dur,0.984177213707224,1.3333333333333333,0.8537893497466075,0.020461046575389333,600,3,TweetyNet,1.5822786292776003,gy6or6,2012-03-26,0
min_segment_dur_majority_vote,0.9843472578712164,0.38461538461538464,0.8666296895041237,0.006041553442139552,600,3,TweetyNet,1.5652742128783648,gy6or6,2012-03-26,0
none,0.9840975480888553,2.4358974358974357,0.846853758368978,0.037230000360559755,600,3,TweetyNet,1.59024519111447,gy6or6,2012-03-26,0
majority_vote,0.9843815489035072,1.1538461538461537,0.8661902118952611,0.01660184697001126,600,4,TweetyNet,1.5618451096492847,gy6or6,2012-03-26,0
min_segment_dur,0.9840191342641165,1.5128205128205128,0.8482989921631489,0.02427341438896369,600,4,TweetyNet,1.5980865735883532,gy6or6,2012-03-26,0
min_segment_dur_majority_vote,0.9844996191442528,0.41025641025641024,0.8748224522810836,0.006289723664772088,600,4,TweetyNet,1.5500380855747231,gy6or6,2012-03-26,0
none,0.983905486414823,2.3076923076923075,0.8409469706475088,0.0353939005756491,600,4,TweetyNet,1.6094513585176995,gy6or6,2012-03-26,0
majority_vote,0.985219847454293,2.0,0.8560453028045916,0.03138111741020713,600,5,TweetyNet,1.478015254570697,gy6or6,2012-03-26,0
min_segment_dur,0.9850517541203039,1.564102564102564,0.8502371809057788,0.027440071588638464,600,5,TweetyNet,1.494824587969612,gy6or6,2012-03-26,0
min_segment_dur_majority_vote,0.9855085758725333,0.48717948717948717,0.8744074909264921,0.008271492595685074,600,5,TweetyNet,1.4491424127466734,gy6or6,2012-03-26,0
none,0.9847630257020632,3.128205128205128,0.832892871672391,0.05133317218663628,600,5,TweetyNet,1.52369742979368,gy6or6,2012-03-26,0
majority_vote,0.9830331246975397,2.8974358974358974,0.7978559541159256,0.04567786901766727,600,6,TweetyNet,1.6966875302460327,gy6or6,2012-03-26,0
min_segment_dur,0.9830387357685411,2.3076923076923075,0.7943236566285866,0.03722811667102773,600,6,TweetyNet,1.696126423145894,gy6or6,2012-03-26,0
min_segment_dur_majority_vote,0.9836064579411891,0.9487179487179487,0.8233539405755125,0.014998895589965712,600,6,TweetyNet,1.639354205881094,gy6or6,2012-03-26,0
none,0.9824654025248916,4.333333333333333,0.7707972798702806,0.06910313374760317,600,6,TweetyNet,1.7534597475108438,gy6or6,2012-03-26,0
majority_vote,0.9847483023660053,1.3846153846153846,0.8577439728864147,0.02039699329507949,600,7,TweetyNet,1.5251697633994699,gy6or6,2012-03-26,0
min_segment_dur,0.984511488513671,1.1025641025641026,0.8468531800204574,0.01780349810311987,600,7,TweetyNet,1.5488511486329015,gy6or6,2012-03-26,0
min_segment_dur_majority_vote,0.9848854745842055,0.38461538461538464,0.8698551860177057,0.005722349004744831,600,7,TweetyNet,1.51145254157945,gy6or6,2012-03-26,0
none,0.9843743162954709,2.1025641025641026,0.8359774964914487,0.032478142393454534,600,7,TweetyNet,1.5625683704529103,gy6or6,2012-03-26,0
majority_vote,0.9845835707747611,1.3076923076923077,0.8538653048636232,0.020506895483519905,600,8,TweetyNet,1.5416429225238892,gy6or6,2012-03-26,0
min_segment_dur,0.9843884941763656,1.564102564102564,0.8432676168992811,0.02404288986629051,600,8,TweetyNet,1.5611505823634353,gy6or6,2012-03-26,0
min_segment_dur_majority_vote,0.9847181788202667,0.358974358974359,0.8638038635461331,0.005887319539714269,600,8,TweetyNet,1.5281821179733313,gy6or6,2012-03-26,0
none,0.9842538861308603,2.5128205128205128,0.8334883481801415,0.03866246581009614,600,8,TweetyNet,1.574611386913971,gy6or6,2012-03-26,0
majority_vote,0.9838937245461412,1.5128205128205128,0.8605802196547879,0.023145158204334722,600,9,TweetyNet,1.6106275453858787,gy6or6,2012-03-26,0
min_segment_dur,0.9835928255292694,1.7692307692307692,0.8490816615322493,0.028855045765681053,600,9,TweetyNet,1.640717447073059,gy6or6,2012-03-26,0
min_segment_dur_majority_vote,0.9839763817463821,0.46153846153846156,0.8682991197546708,0.007830910633363981,600,9,TweetyNet,1.6023618253617866,gy6or6,2012-03-26,0
none,0.9835101683290287,2.8205128205128207,0.8418309755671808,0.04416929333665181,600,9,TweetyNet,1.6489831670971289,gy6or6,2012-03-26,0
majority_vote,0.9813683695186907,2.1025641025641026,0.798049504527536,0.03247592892719401,600,10,TweetyNet,1.8631630481309336,gy6or6,2012-03-26,0
min_segment_dur,0.9810596917575936,2.230769230769231,0.7832263451292959,0.037196596930320174,600,10,TweetyNet,1.8940308242406445,gy6or6,2012-03-26,0
min_segment_dur_majority_vote,0.9816430736908237,0.9230769230769231,0.809084696601656,0.015239208240910157,600,10,TweetyNet,1.8356926309176291,gy6or6,2012-03-26,0
none,0.9807849875854604,3.4615384615384617,0.7732066917888302,0.05540090348985029,600,10,TweetyNet,1.92150124145396,gy6or6,2012-03-26,0
majority_vote,0.9876619114847953,2.353846153846154,0.8688022767649253,0.0332853287691438,600,1,TweetyNet,1.2338088515204682,or60yw70,2012-09-27,0
min_segment_dur,0.9873858026981253,2.0615384615384613,0.8663414284019292,0.02266232228688717,600,1,TweetyNet,1.261419730187474,or60yw70,2012-09-27,0
min_segment_dur_majority_vote,0.9877272765062335,0.4,0.8886265203522095,0.004819998360698717,600,1,TweetyNet,1.2272723493766513,or60yw70,2012-09-27,0
none,0.9873204376766875,4.061538461538461,0.8468023674866051,0.05202080807124624,600,1,TweetyNet,1.2679562323312465,or60yw70,2012-09-27,0
majority_vote,0.9880604983083299,2.6769230769230767,0.8413843058373512,0.03831414501664185,600,2,TweetyNet,1.193950169167013,or60yw70,2012-09-27,0
min_segment_dur,0.9877208758173852,3.292307692307692,0.8321078366497161,0.042875606858330854,600,2,TweetyNet,1.2279124182614787,or60yw70,2012-09-27,0
min_segment_dur_majority_vote,0.9883307967366431,0.47692307692307695,0.8671520448640465,0.006686712677133127,600,2,TweetyNet,1.1669203263356853,or60yw70,2012-09-27,0
none,0.9874505773890716,5.723076923076923,0.8074123806117673,0.07887007969918132,600,2,TweetyNet,1.2549422610928396,or60yw70,2012-09-27,0
majority_vote,0.986236197663881,2.6307692307692307,0.8453614872998223,0.03727845413723353,600,3,TweetyNet,1.3763802336118958,or60yw70,2012-09-27,0
min_segment_dur,0.9861179825965241,1.9846153846153847,0.8504374320877874,0.024035653724077545,600,3,TweetyNet,1.3882017403475944,or60yw70,2012-09-27,0
min_segment_dur_majority_vote,0.9864360823947992,0.4461538461538462,0.874795121797268,0.0052808994152000145,600,3,TweetyNet,1.3563917605200815,or60yw70,2012-09-27,0
none,0.9859179646349066,4.2153846153846155,0.8248286923886636,0.05648523389813652,600,3,TweetyNet,1.4082035365093448,or60yw70,2012-09-27,0
majority_vote,0.9865683857555596,2.5538461538461537,0.8391767793866857,0.036745864168795654,600,4,TweetyNet,1.3431614244440393,or60yw70,2012-09-27,0
min_segment_dur,0.9861792207858632,3.1076923076923078,0.8319560190819829,0.04142883905241038,600,4,TweetyNet,1.3820779214136825,or60yw70,2012-09-27,0
min_segment_dur_majority_vote,0.9864845482640224,0.5846153846153846,0.8560212973336685,0.007958032975745577,600,4,TweetyNet,1.3515451735977568,or60yw70,2012-09-27,0
none,0.9862508463130936,5.323076923076923,0.81517893005219,0.07296047614063113,600,4,TweetyNet,1.3749153686906435,or60yw70,2012-09-27,0
majority_vote,0.9870997537611137,1.9230769230769231,0.8524786242625895,0.0324611233448092,600,5,TweetyNet,1.2900246238886304,or60yw70,2012-09-27,0
min_segment_dur,0.9872143349136184,2.230769230769231,0.8552269695371848,0.028409784576371683,600,5,TweetyNet,1.278566508638157,or60yw70,2012-09-27,0
min_segment_dur_majority_vote,0.9874031795498748,0.46153846153846156,0.8725088235178956,0.007272934216991112,600,5,TweetyNet,1.2596820450125223,or60yw70,2012-09-27,0
none,0.9869047272542234,3.753846153846154,0.8352911936885064,0.055555530317616834,600,5,TweetyNet,1.3095272745776598,or60yw70,2012-09-27,0
majority_vote,0.9851754782039949,2.8615384615384616,0.8242713884144295,0.041403416468378015,600,6,TweetyNet,1.482452179600513,or60yw70,2012-09-27,0
min_segment_dur,0.9851097053548008,3.046153846153846,0.8251249077676633,0.037538258027565365,600,6,TweetyNet,1.4890294645199198,or60yw70,2012-09-27,0
min_segment_dur_majority_vote,0.9856468317118345,0.5384615384615384,0.8618023269282697,0.006750928935507948,600,6,TweetyNet,1.4353168288165463,or60yw70,2012-09-27,0
none,0.9846289361136563,5.538461538461538,0.7912117795712724,0.07412947405654095,600,6,TweetyNet,1.5371063886343683,or60yw70,2012-09-27,0
majority_vote,0.9879883626744627,1.8923076923076922,0.8625546316495234,0.028241076959925112,600,7,TweetyNet,1.2011637325537339,or60yw70,2012-09-27,0
min_segment_dur,0.9878504653079104,2.4,0.8621680333364341,0.030354596634364333,600,7,TweetyNet,1.214953469208957,or60yw70,2012-09-27,0
min_segment_dur_majority_vote,0.9882292686634543,0.49230769230769234,0.8874613261106871,0.005699737814383879,600,7,TweetyNet,1.1770731336545714,or60yw70,2012-09-27,0
none,0.9876115008402949,4.030769230769231,0.839080896622591,0.056882964563524804,600,7,TweetyNet,1.238849915970508,or60yw70,2012-09-27,0
majority_vote,0.9865200380176324,2.046153846153846,0.8496665416853172,0.02848503976975617,600,8,TweetyNet,1.347996198236756,or60yw70,2012-09-27,0
min_segment_dur,0.9861554678291983,2.707692307692308,0.8416621403351485,0.03479623720615985,600,8,TweetyNet,1.3844532170801727,or60yw70,2012-09-27,0
min_segment_dur_majority_vote,0.9866761914148968,0.5692307692307692,0.8627649087410003,0.009315904715520351,600,8,TweetyNet,1.332380858510318,or60yw70,2012-09-27,0
none,0.9860010636861443,4.276923076923077,0.8293499694357145,0.05581111187288464,600,8,TweetyNet,1.3998936313855737,or60yw70,2012-09-27,0
