Unnamed: 0,animal_id,train_set_dur,replicate_num,segmentation,avg_segment_error_rate
123,llb3,540,7,not-cleaned,0.2466851982999635
124,llb3,540,7,semi-automated-cleaning,0.2290929792223189
125,llb3,540,7,manually-cleaned,0.0280228875681637
126,llb3,360,1,not-cleaned,0.2679828106020894
127,llb3,360,1,semi-automated-cleaning,0.2504355543587253
128,llb3,360,1,manually-cleaned,0.0331834698426636
129,llb3,360,2,not-cleaned,0.2660742959539686
130,llb3,360,2,semi-automated-cleaning,0.2479514762843117
131,llb3,360,2,manually-cleaned,0.029799306449742
132,llb3,360,3,not-cleaned,0.2684876002789678
133,llb3,360,3,semi-automated-cleaning,0.2522898861937094
134,llb3,360,3,manually-cleaned,0.0339368728421088
135,llb3,360,4,not-cleaned,0.2667044628382541
136,llb3,360,4,semi-automated-cleaning,0.2485252312525279
137,llb3,360,4,manually-cleaned,0.0299031324830218
138,llb3,360,5,not-cleaned,0.2410198800946078
139,llb3,360,5,semi-automated-cleaning,0.2219176760357047
140,llb3,360,5,manually-cleaned,0.0263073445002089
141,llb3,360,6,not-cleaned,0.2725720931109582
142,llb3,360,6,semi-automated-cleaning,0.2544400363419442
143,llb3,360,6,manually-cleaned,0.0376169037344551
144,llb3,360,7,not-cleaned,0.2738472495349958
145,llb3,360,7,semi-automated-cleaning,0.2539533069866737
146,llb3,360,7,manually-cleaned,0.0368555942996303
147,llb3,480,1,not-cleaned,0.2574856044992067
148,llb3,480,1,semi-automated-cleaning,0.2399481494313479
149,llb3,480,1,manually-cleaned,0.0296277307885308
150,llb3,480,2,not-cleaned,0.2800361594125785
151,llb3,480,2,semi-automated-cleaning,0.2623120644408314
152,llb3,480,2,manually-cleaned,0.0258239605973922
153,llb3,480,3,not-cleaned,0.2593654072051272
154,llb3,480,3,semi-automated-cleaning,0.2414268749497389
155,llb3,480,3,manually-cleaned,0.0370551907598249
156,llb3,480,4,not-cleaned,0.2725396157044961
157,llb3,480,4,semi-automated-cleaning,0.2540920771703345
158,llb3,480,4,manually-cleaned,0.0450327520456372
159,llb3,480,5,not-cleaned,0.265600331939297
160,llb3,480,5,semi-automated-cleaning,0.2471769354414072
161,llb3,480,5,manually-cleaned,0.0291194064085363
162,llb3,480,6,not-cleaned,0.2631296610712846
163,llb3,480,6,semi-automated-cleaning,0.2450394824293239
164,llb3,480,6,manually-cleaned,0.0276612670847238
165,llb3,480,7,not-cleaned,0.2387681418703548
166,llb3,480,7,semi-automated-cleaning,0.2207457374579494
167,llb3,480,7,manually-cleaned,0.0303414480517972
168,llb3,300,1,not-cleaned,0.2823584768496299
169,llb3,300,1,semi-automated-cleaning,0.2634292984449358
170,llb3,300,1,manually-cleaned,0.0419214932676235
171,llb3,300,2,not-cleaned,0.2594551482710334
172,llb3,300,2,semi-automated-cleaning,0.2414846230247563
173,llb3,300,2,manually-cleaned,0.0309271147941589
174,llb3,300,3,not-cleaned,0.2749785489467827
175,llb3,300,3,semi-automated-cleaning,0.2551343500733797
176,llb3,300,3,manually-cleaned,0.0395962914609514
177,llb3,300,4,not-cleaned,0.2657163234938415
178,llb3,300,4,semi-automated-cleaning,0.246694757959435
179,llb3,300,4,manually-cleaned,0.039080444621157
180,llb3,300,5,not-cleaned,0.2647972316429852
181,llb3,300,5,semi-automated-cleaning,0.2463859518091607
182,llb3,300,5,manually-cleaned,0.0321426245403773
183,llb3,300,6,not-cleaned,0.2471481460685146
184,llb3,300,6,semi-automated-cleaning,0.2280219386805729
185,llb3,300,6,manually-cleaned,0.0376428143454638
186,llb3,300,7,not-cleaned,0.2653256519550034
187,llb3,300,7,semi-automated-cleaning,0.2461234430845342
188,llb3,300,7,manually-cleaned,0.0366686332511814
189,llb3,660,1,not-cleaned,0.2431248179999026
190,llb3,660,1,semi-automated-cleaning,0.224902389413711
191,llb3,660,1,manually-cleaned,0.0287677399882075
192,llb3,660,2,not-cleaned,0.2680637000212865
193,llb3,660,2,semi-automated-cleaning,0.2491973514424864
194,llb3,660,2,manually-cleaned,0.0267987856931262
195,llb3,660,3,not-cleaned,0.24922822725472
196,llb3,660,3,semi-automated-cleaning,0.2315196107519581
197,llb3,660,3,manually-cleaned,0.0262633651595465
198,llb3,660,4,not-cleaned,0.2403496273482905
199,llb3,660,4,semi-automated-cleaning,0.2228867723484114
200,llb3,660,4,manually-cleaned,0.0207359657798447
201,llb3,660,5,not-cleaned,0.2747099795983909
202,llb3,660,5,semi-automated-cleaning,0.2559357231743382
203,llb3,660,5,manually-cleaned,0.0270922860748614
204,llb3,660,6,not-cleaned,0.2377143733048183
205,llb3,660,6,semi-automated-cleaning,0.2202039647485119
206,llb3,660,6,manually-cleaned,0.0197045659973747
207,llb3,660,7,not-cleaned,0.257167268001036
208,llb3,660,7,semi-automated-cleaning,0.2403155362588993
209,llb3,660,7,manually-cleaned,0.0291777733254729
