cleanup,avg_acc,avg_levenshtein,avg_pct_boundary_err,avg_segment_error_rate,train_set_dur,replicate_num,model_name,avg_error,animal_id,train_set_dur_ind,hyperparam_expt,hyperparam_val,species
majority_vote,0.9535175720440784,28.085470085470085,0.5290172983536744,8.70412639576256,660,3,TweetyNet,4.648242795592161,llb16,10,hidden_size,32,Canary
min_segment_dur,0.9507106559480464,98.83333333333331,0.4865638242985453,31.87909595307392,660,3,TweetyNet,4.928934405195351,llb16,10,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9535181716829608,27.67521367521368,0.5301828992710769,8.51795394271738,660,3,TweetyNet,4.648182831703906,llb16,10,hidden_size,32,Canary
none,0.950710056309164,100.15811965811966,0.4854623160996103,32.3266355963393,660,3,TweetyNet,4.928994369083595,llb16,10,hidden_size,32,Canary
majority_vote,0.9708809169106452,16.82051282051282,0.5809839810125639,5.69772488165439,660,4,TweetyNet,2.9119083089354736,llb16,10,hidden_size,32,Canary
min_segment_dur,0.9697020615095644,45.70940170940171,0.5504191748099552,15.941814101836629,660,4,TweetyNet,3.029793849043549,llb16,10,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9709118537167613,16.427350427350426,0.5821727524721345,5.49886721413372,660,4,TweetyNet,2.908814628323886,llb16,10,hidden_size,32,Canary
none,0.9696711247034489,46.47435897435897,0.5493295563370059,16.267690112999688,660,4,TweetyNet,3.032887529655115,llb16,10,hidden_size,32,Canary
majority_vote,0.970645637273593,15.196581196581196,0.5916830757033095,5.13916440172132,660,5,TweetyNet,2.9354362726407013,llb16,10,hidden_size,32,Canary
min_segment_dur,0.9696607896352124,34.72222222222222,0.5719891386641051,12.026765506067221,660,5,TweetyNet,3.0339210364787483,llb16,10,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9706455400627054,15.004273504273504,0.5923380133838733,5.04821486787724,660,5,TweetyNet,2.935445993729457,llb16,10,hidden_size,32,Canary
none,0.9696608868461004,35.136752136752136,0.5713529425032083,12.186328581787249,660,5,TweetyNet,3.033911315389959,llb16,10,hidden_size,32,Canary
majority_vote,0.9701017117741396,16.47008547008547,0.5571755576187166,5.5801706950961805,660,6,TweetyNet,2.989828822586049,llb16,10,hidden_size,32,Canary
min_segment_dur,0.9695671531797247,33.48290598290598,0.551206550871168,11.20292138874287,660,6,TweetyNet,3.043284682027525,llb16,10,hidden_size,32,Canary
min_segment_dur_majority_vote,0.970127639967354,16.064102564102566,0.5583306736662674,5.39122831324135,660,6,TweetyNet,2.987236003264604,llb16,10,hidden_size,32,Canary
none,0.96954122498651,34.22222222222222,0.5501102818245637,11.49732748236456,660,6,TweetyNet,3.0458775013489925,llb16,10,hidden_size,32,Canary
majority_vote,0.9725519570555368,16.465811965811966,0.5632141422291659,6.32560730629264,660,7,TweetyNet,2.7448042944463125,llb16,10,hidden_size,32,Canary
min_segment_dur,0.9718801826775864,37.07264957264957,0.5503394861695758,13.935476065570478,660,7,TweetyNet,2.8119817322413643,llb16,10,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9727045452268056,14.397435897435898,0.5684135444103887,5.34352190787572,660,7,TweetyNet,2.7295454773194283,llb16,10,hidden_size,32,Canary
none,0.9717275945063168,39.48717948717949,0.5453885062681828,15.041007258916089,660,7,TweetyNet,2.827240549368315,llb16,10,hidden_size,32,Canary
majority_vote,0.9175281942279352,13.14734299516908,0.5176154299505655,11.634376590791149,120,1,TweetyNet,8.247180577206482,llb3,0,hidden_size,32,Canary
min_segment_dur,0.9139799521475522,40.45893719806763,0.4794475010531984,35.016612356948116,120,1,TweetyNet,8.602004785244777,llb3,0,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9176562116861176,12.753623188405795,0.5188796761971671,10.79094189210212,120,1,TweetyNet,8.234378831388245,llb3,0,hidden_size,32,Canary
none,0.9138519346893704,41.16666666666666,0.4784464485045197,36.08620737335968,120,1,TweetyNet,8.614806531062946,llb3,0,hidden_size,32,Canary
majority_vote,0.9357509793186822,9.980676328502415,0.6074828680526875,8.53870763070872,120,2,TweetyNet,6.424902068131777,llb3,0,hidden_size,32,Canary
min_segment_dur,0.9323809211176828,28.82608695652174,0.5651619090771546,25.85874590880865,120,2,TweetyNet,6.7619078882317325,llb3,0,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9358213657069602,9.751207729468598,0.6089682878676866,8.11408002096362,120,2,TweetyNet,6.417863429303983,llb3,0,hidden_size,32,Canary
none,0.9323105347294052,29.27536231884058,0.5638660593090636,26.55775511510768,120,2,TweetyNet,6.768946527059471,llb3,0,hidden_size,32,Canary
majority_vote,0.9290078047728224,11.270531400966185,0.5840810470766579,10.17829842084955,120,3,TweetyNet,7.099219522717748,llb3,0,hidden_size,32,Canary
min_segment_dur,0.9220311344215896,39.18115942028985,0.5224747626235915,36.32692168407098,120,3,TweetyNet,7.796886557841054,llb3,0,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9290773343918628,10.748792270531402,0.5856476479443088,9.49968667677515,120,3,TweetyNet,7.092266560813709,llb3,0,hidden_size,32,Canary
none,0.9219616048025484,39.8671497584541,0.5215400858831486,37.12155308713731,120,3,TweetyNet,7.803839519745159,llb3,0,hidden_size,32,Canary
majority_vote,0.935319858453054,10.76328502415459,0.6120916100561958,8.54883932927583,120,4,TweetyNet,6.468014154694613,llb3,0,hidden_size,32,Canary
min_segment_dur,0.9306700064661448,36.78502415458937,0.5545468265444241,31.82914950459911,120,4,TweetyNet,6.932999353385516,llb3,0,hidden_size,32,Canary
min_segment_dur_majority_vote,0.935427573932431,10.533816425120772,0.6152317057900946,8.01739910569472,120,4,TweetyNet,6.457242606756896,llb3,0,hidden_size,32,Canary
none,0.9305622909867683,37.20531400966183,0.5519904508011977,32.47371500555701,120,4,TweetyNet,6.943770901323165,llb3,0,hidden_size,32,Canary
majority_vote,0.9310622670209188,9.316425120772946,0.654414322490692,8.050914134238809,120,5,TweetyNet,6.893773297908135,llb3,0,hidden_size,32,Canary
min_segment_dur,0.9266648005201068,26.53381642512077,0.6015414879904623,22.19323099723285,120,5,TweetyNet,7.33351994798933,llb3,0,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9311097259010924,9.03864734299517,0.6559574329840535,7.64781524604844,120,5,TweetyNet,6.889027409890747,llb3,0,hidden_size,32,Canary
none,0.9266173416399328,26.944444444444443,0.6006013278006733,22.77359587975718,120,5,TweetyNet,7.338265836006707,llb3,0,hidden_size,32,Canary
majority_vote,0.9395517706250855,10.995169082125605,0.6296838684194402,10.28884210303925,120,6,TweetyNet,6.044822937491445,llb3,0,hidden_size,32,Canary
min_segment_dur,0.9339629798227056,38.34782608695652,0.5671575766849901,34.846838378449256,120,6,TweetyNet,6.603702017729429,llb3,0,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9396240588318784,10.623188405797102,0.6306299390745748,9.59187420974895,120,6,TweetyNet,6.037594116812173,llb3,0,hidden_size,32,Canary
none,0.933890691615913,38.84541062801932,0.5665072871199721,35.62376145371609,120,6,TweetyNet,6.610930838408702,llb3,0,hidden_size,32,Canary
majority_vote,0.9299019814248382,11.816425120772946,0.6296820239929073,12.63999677109228,120,7,TweetyNet,7.009801857516185,llb3,0,hidden_size,32,Canary
min_segment_dur,0.924751972845804,33.17391304347826,0.5782314453084054,32.746729819408685,120,7,TweetyNet,7.524802715419609,llb3,0,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9298428190043562,11.806763285024154,0.6320898953190354,12.17000096023924,120,7,TweetyNet,7.015718099564383,llb3,0,hidden_size,32,Canary
none,0.9248111352662858,33.666666666666664,0.5761007597691674,33.63723804405737,120,7,TweetyNet,7.518886473371422,llb3,0,hidden_size,32,Canary
majority_vote,0.9486160871391408,8.16183574879227,0.6862291177352832,7.20741377618155,180,1,TweetyNet,5.13839128608592,llb3,1,hidden_size,32,Canary
min_segment_dur,0.946158418766114,22.05072463768116,0.6509179448672663,20.91152293784183,180,1,TweetyNet,5.384158123388594,llb3,1,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9486710739292248,7.794685990338165,0.6874453258509801,6.688018081364699,180,1,TweetyNet,5.132892607077522,llb3,1,hidden_size,32,Canary
none,0.94610343197603,22.52657004830918,0.6498765700751351,21.51980665578696,180,1,TweetyNet,5.389656802397003,llb3,1,hidden_size,32,Canary
majority_vote,0.944196288826626,10.88888888888889,0.6360139880540535,10.16072567339058,180,2,TweetyNet,5.580371117337391,llb3,1,hidden_size,32,Canary
min_segment_dur,0.9405436283860305,29.55314009661836,0.5918808477233477,24.068508509565557,180,2,TweetyNet,5.945637161396967,llb3,1,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9441833068078334,10.56280193236715,0.636915081178718,9.65705604046765,180,2,TweetyNet,5.581669319216664,llb3,1,hidden_size,32,Canary
none,0.9405566104048232,30.06280193236715,0.59102300456443,24.75336664478977,180,2,TweetyNet,5.94433895951767,llb3,1,hidden_size,32,Canary
majority_vote,0.949715763857592,8.408212560386474,0.7065099112309319,6.770756642424169,180,3,TweetyNet,5.028423614240795,llb3,1,hidden_size,32,Canary
min_segment_dur,0.9457610183601992,25.108695652173918,0.6566115485268881,19.97905792609362,180,3,TweetyNet,5.423898163980089,llb3,1,hidden_size,32,Canary
min_segment_dur_majority_vote,0.949752435498625,7.949275362318841,0.7078333886181188,6.23534414766534,180,3,TweetyNet,5.024756450137502,llb3,1,hidden_size,32,Canary
none,0.9457243467191668,25.67874396135266,0.6556755909280203,20.5932118130949,180,3,TweetyNet,5.4275653280833165,llb3,1,hidden_size,32,Canary
majority_vote,0.9486514625462446,9.16425120772947,0.6736028954113931,8.65511276112931,180,4,TweetyNet,5.134853745375545,llb3,1,hidden_size,32,Canary
min_segment_dur,0.9450261191526294,23.64975845410628,0.6323993984168599,23.55982358402784,180,4,TweetyNet,5.497388084737064,llb3,1,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9487169810924532,8.548309178743962,0.6754257155288544,7.90489611133932,180,4,TweetyNet,5.128301890754672,llb3,1,hidden_size,32,Canary
none,0.944960600606422,24.48550724637681,0.6308835466387779,24.52294906700396,180,4,TweetyNet,5.503939939357805,llb3,1,hidden_size,32,Canary
majority_vote,0.9346542342493572,10.978260869565217,0.6518131607207156,8.295804978031331,180,5,TweetyNet,6.534576575064288,llb3,1,hidden_size,32,Canary
min_segment_dur,0.9313445652990808,31.63285024154589,0.6185875302529447,25.83185382437912,180,5,TweetyNet,6.865543470091917,llb3,1,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9347393893729592,10.768115942028986,0.6539365327893288,7.71636786345445,180,5,TweetyNet,6.52606106270407,llb3,1,hidden_size,32,Canary
none,0.9312594101754794,32.09661835748792,0.6166710782341676,26.55507407555458,180,5,TweetyNet,6.874058982452058,llb3,1,hidden_size,32,Canary
majority_vote,0.9479104610806484,8.746376811594203,0.6757024503967181,9.65046445376143,180,6,TweetyNet,5.208953891935153,llb3,1,hidden_size,32,Canary
min_segment_dur,0.9450100028787586,24.52173913043478,0.6310790345870083,23.17208740518204,180,6,TweetyNet,5.498999712124142,llb3,1,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9479917118540174,8.072463768115941,0.6776805439299326,8.58217401317188,180,6,TweetyNet,5.200828814598257,llb3,1,hidden_size,32,Canary
none,0.9449287521053896,25.31159420289855,0.6297997957431344,24.30526797026526,180,6,TweetyNet,5.5071247894610265,llb3,1,hidden_size,32,Canary
majority_vote,0.9454895958637936,9.618357487922705,0.6885060961311227,7.88666162829042,180,7,TweetyNet,5.451040413620634,llb3,1,hidden_size,32,Canary
min_segment_dur,0.9419697321915884,25.381642512077292,0.6504749601413781,21.99915377237176,180,7,TweetyNet,5.8030267808411695,llb3,1,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9455545293517952,9.217391304347826,0.6906288796368553,7.2940862045457795,180,7,TweetyNet,5.444547064820493,llb3,1,hidden_size,32,Canary
none,0.941904798703587,25.94927536231884,0.648709170467838,22.731451646368882,180,7,TweetyNet,5.8095201296413,llb3,1,hidden_size,32,Canary
majority_vote,0.9499951933285812,9.93719806763285,0.7048918578699442,8.020376732208879,240,1,TweetyNet,5.000480667141871,llb3,3,hidden_size,32,Canary
min_segment_dur,0.9486991896718712,23.468599033816425,0.6768318004817484,16.99977347975272,240,1,TweetyNet,5.130081032812894,llb3,3,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9501368275606936,9.101449275362318,0.7100085392963436,6.8233868458376294,240,1,TweetyNet,4.986317243930638,llb3,3,hidden_size,32,Canary
none,0.9485575554397594,24.507246376811597,0.6732243086350992,18.3318651614868,240,1,TweetyNet,5.144244456024061,llb3,3,hidden_size,32,Canary
majority_vote,0.9455502899734696,7.751207729468599,0.6930320540767059,7.37290409993519,240,2,TweetyNet,5.444971002653043,llb3,3,hidden_size,32,Canary
min_segment_dur,0.9429214617613888,23.52173913043478,0.6506632003308502,25.69705121804163,240,2,TweetyNet,5.7078538238611305,llb3,3,hidden_size,32,Canary
min_segment_dur_majority_vote,0.945638693387002,7.422705314009661,0.6958145654092714,6.8660683325634,240,2,TweetyNet,5.43613066129981,llb3,3,hidden_size,32,Canary
none,0.9428330583478568,23.93478260869565,0.648714821138267,26.30166982189203,240,2,TweetyNet,5.716694165214332,llb3,3,hidden_size,32,Canary
majority_vote,0.937979364265228,10.258454106280194,0.6492518171045638,12.075244840608889,240,3,TweetyNet,6.202063573477201,llb3,3,hidden_size,32,Canary
min_segment_dur,0.9344662020959856,34.08212560386473,0.6031001508713381,38.23945392090974,240,3,TweetyNet,6.553379790401426,llb3,3,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9380931851483892,9.76328502415459,0.6506781070705338,11.11508413733362,240,3,TweetyNet,6.190681485161087,llb3,3,hidden_size,32,Canary
none,0.9343523812128244,34.64009661835749,0.6020651767151496,39.27066554336557,240,3,TweetyNet,6.564761878717551,llb3,3,hidden_size,32,Canary
majority_vote,0.9511142738109688,7.855072463768116,0.6917092882048957,8.45226408005163,240,4,TweetyNet,4.888572618903108,llb3,3,hidden_size,32,Canary
min_segment_dur,0.9487231945329276,20.045893719806763,0.655356689137676,18.076873466274147,240,4,TweetyNet,5.127680546707236,llb3,3,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9512175162300726,7.229468599033816,0.6946618827554126,7.308424388795911,240,4,TweetyNet,4.878248376992744,llb3,3,hidden_size,32,Canary
none,0.9486199521138248,20.78019323671497,0.653242593148331,19.29429010391792,240,4,TweetyNet,5.138004788617534,llb3,3,hidden_size,32,Canary
majority_vote,0.9585158329916128,5.927536231884058,0.7642519833749525,6.20512221847862,240,5,TweetyNet,4.148416700838709,llb3,3,hidden_size,32,Canary
min_segment_dur,0.956419751571816,17.028985507246375,0.7275376248908663,14.93849227173715,240,5,TweetyNet,4.358024842818386,llb3,3,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9586071126196848,5.531400966183575,0.7671954819890443,5.38754465389632,240,5,TweetyNet,4.139288738031521,llb3,3,hidden_size,32,Canary
none,0.9563284719437446,17.50966183574879,0.7251542105647493,15.81009018567629,240,5,TweetyNet,4.36715280562554,llb3,3,hidden_size,32,Canary
majority_vote,0.9528516161343972,9.77536231884058,0.733304247797864,6.55086115513048,240,6,TweetyNet,4.714838386560283,llb3,3,hidden_size,32,Canary
min_segment_dur,0.949719384608031,21.516908212560388,0.6813313321572203,16.326216332503172,240,6,TweetyNet,5.028061539196904,llb3,3,hidden_size,32,Canary
min_segment_dur_majority_vote,0.952950409693895,9.55072463768116,0.7365002917660081,6.15502605775618,240,6,TweetyNet,4.7049590306105005,llb3,3,hidden_size,32,Canary
none,0.9496205910485332,22.01207729468599,0.6784725318489775,16.85964607595686,240,6,TweetyNet,5.037940895146686,llb3,3,hidden_size,32,Canary
majority_vote,0.9530373980150202,7.804347826086956,0.7335693176218724,8.008506916309619,240,7,TweetyNet,4.696260198497981,llb3,3,hidden_size,32,Canary
min_segment_dur,0.9511529983684534,18.74154589371981,0.7031288622183121,15.85547355584533,240,7,TweetyNet,4.884700163154665,llb3,3,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9530108496512604,6.734299516908212,0.736442293830781,6.59668514460316,240,7,TweetyNet,4.698915034873952,llb3,3,hidden_size,32,Canary
none,0.9511795467322124,20.031400966183572,0.7004606580569015,17.45419550287948,240,7,TweetyNet,4.88204532677875,llb3,3,hidden_size,32,Canary
majority_vote,0.9410486598312252,7.963768115942029,0.6650494028469683,8.40099628750011,300,1,TweetyNet,5.89513401687749,llb3,4,hidden_size,32,Canary
min_segment_dur,0.9383986258322844,23.57729468599034,0.6173141882692827,22.663179018069147,300,1,TweetyNet,6.1601374167715495,llb3,4,hidden_size,32,Canary
min_segment_dur_majority_vote,0.941127341425401,7.591787439613527,0.6665977633867705,7.67755643324198,300,1,TweetyNet,5.8872658574599,llb3,4,hidden_size,32,Canary
none,0.9383199442381088,24.06038647342995,0.6160899321676401,23.6005855887138,300,1,TweetyNet,6.168005576189128,llb3,4,hidden_size,32,Canary
majority_vote,0.95724762931433,6.031400966183575,0.7637534442890299,5.41380734914986,300,2,TweetyNet,4.2752370685669945,llb3,4,hidden_size,32,Canary
min_segment_dur,0.9554675565592136,15.026570048309178,0.7267797929668992,12.06518071057704,300,2,TweetyNet,4.453244344078633,llb3,4,hidden_size,32,Canary
min_segment_dur_majority_vote,0.957312320137507,5.743961352657005,0.7657489465529204,4.83824513418916,300,2,TweetyNet,4.2687679862493,llb3,4,hidden_size,32,Canary
none,0.9554028657360364,15.379227053140095,0.7249993873526418,12.68914021816167,300,2,TweetyNet,4.45971342639635,llb3,4,hidden_size,32,Canary
majority_vote,0.9532427429556172,7.741545893719807,0.7155561587151315,7.0518557412928295,300,3,TweetyNet,4.675725704438283,llb3,4,hidden_size,32,Canary
min_segment_dur,0.9496527257274484,23.096618357487923,0.6624058156476307,22.07255590003279,300,3,TweetyNet,5.034727427255159,llb3,4,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9533098114295424,7.422705314009661,0.7177239780328992,6.5501182938021305,300,3,TweetyNet,4.669018857045771,llb3,4,hidden_size,32,Canary
none,0.9495856572535244,23.52173913043478,0.6609529428514649,22.62422453103036,300,3,TweetyNet,5.041434274647571,llb3,4,hidden_size,32,Canary
majority_vote,0.95104866790889,7.321256038647343,0.7102673807536394,6.54195862694133,300,4,TweetyNet,4.895133209110991,llb3,4,hidden_size,32,Canary
min_segment_dur,0.947910870376578,22.070048309178745,0.6630139399029861,20.79349767149833,300,4,TweetyNet,5.208912962342205,llb3,4,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9511329274389594,6.980676328502415,0.7129217784238149,5.92732485061314,300,4,TweetyNet,4.886707256104062,llb3,4,hidden_size,32,Canary
none,0.9478266108465092,22.5048309178744,0.6608720123819939,21.46397657973099,300,4,TweetyNet,5.2173389153490906,llb3,4,hidden_size,32,Canary
majority_vote,0.9536301438901916,8.301932367149758,0.7095187078848132,8.089504719521889,300,5,TweetyNet,4.636985610980848,llb3,4,hidden_size,32,Canary
min_segment_dur,0.9502329576763974,22.44927536231884,0.6673978222343376,18.74038869045079,300,5,TweetyNet,4.976704232360262,llb3,4,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9536766151344748,7.36231884057971,0.7120840014163858,6.50622496123706,300,5,TweetyNet,4.6323384865525234,llb3,4,hidden_size,32,Canary
none,0.9501864864321148,23.56280193236715,0.6656376210239829,20.41433595980399,300,5,TweetyNet,4.9813513567885215,llb3,4,hidden_size,32,Canary
majority_vote,0.9518602191404903,7.181159420289855,0.7322502405063084,7.4390876192875295,300,6,TweetyNet,4.813978085950965,llb3,4,hidden_size,32,Canary
min_segment_dur,0.9478303802700482,20.55314009661836,0.6792924125352715,18.27605166380334,300,6,TweetyNet,5.216961972995183,llb3,4,hidden_size,32,Canary
min_segment_dur_majority_vote,0.951976940619196,6.451690821256038,0.7354118802946831,5.86401571304968,300,6,TweetyNet,4.8023059380804085,llb3,4,hidden_size,32,Canary
none,0.9477136587913432,21.432367149758456,0.6769102257997865,20.01256415590329,300,6,TweetyNet,5.228634120865672,llb3,4,hidden_size,32,Canary
majority_vote,0.9511313752287672,7.304347826086956,0.7210111792265503,7.8151907707559,300,7,TweetyNet,4.886862477123288,llb3,4,hidden_size,32,Canary
min_segment_dur,0.947601476883012,22.07971014492753,0.6703967091967555,23.97562144171999,300,7,TweetyNet,5.239852311698812,llb3,4,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9511949686759692,6.917874396135265,0.7232823456736612,6.942314457623221,300,7,TweetyNet,4.880503132403069,llb3,4,hidden_size,32,Canary
none,0.9475378834358106,22.6256038647343,0.6683291533858132,24.95935083180278,300,7,TweetyNet,5.246211656418942,llb3,4,hidden_size,32,Canary
majority_vote,0.9439734725458254,8.8743961352657,0.6894679282552253,6.60231145931836,360,1,TweetyNet,5.602652745417458,llb3,5,hidden_size,32,Canary
min_segment_dur,0.940794319403104,25.2512077294686,0.6458140217903761,20.53673028740182,360,1,TweetyNet,5.920568059689602,llb3,5,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9440386043187636,8.70048309178744,0.6908966717121822,6.2067368107336796,360,1,TweetyNet,5.596139568123637,llb3,5,hidden_size,32,Canary
none,0.9407291876301652,25.507246376811597,0.644719530209963,21.01131208638724,360,1,TweetyNet,5.9270812369834776,llb3,5,hidden_size,32,Canary
majority_vote,0.9593727350123566,5.722222222222222,0.7553060378705957,6.15105753873618,360,2,TweetyNet,4.062726498764335,llb3,5,hidden_size,32,Canary
min_segment_dur,0.9565504367419956,15.5,0.7085478519366156,14.84182626745012,360,2,TweetyNet,4.344956325800453,llb3,5,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9594810148445536,5.2729468599033815,0.7582738223025935,5.41809232322246,360,2,TweetyNet,4.051898515544627,llb3,5,hidden_size,32,Canary
none,0.9564421569097986,16.036231884057973,0.7058980253282392,15.63956655241659,360,2,TweetyNet,4.355784309020139,llb3,5,hidden_size,32,Canary
majority_vote,0.9509874655249292,7.178743961352657,0.6953428017584122,7.12600631162052,360,3,TweetyNet,4.901253447507081,llb3,5,hidden_size,32,Canary
min_segment_dur,0.947624666479869,19.582125603864736,0.6489589298122174,19.86771679214895,360,3,TweetyNet,5.237533352013102,llb3,5,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9510391017990892,7.026570048309178,0.6968397575177319,6.81981281748745,360,3,TweetyNet,4.896089820091076,llb3,5,hidden_size,32,Canary
none,0.9475730302057086,19.915458937198068,0.6477373589051786,20.295621637019938,360,3,TweetyNet,5.24269697942914,llb3,5,hidden_size,32,Canary
majority_vote,0.9551708979163908,7.128019323671498,0.7112674924549784,6.75410460783274,360,4,TweetyNet,4.482910208360913,llb3,5,hidden_size,32,Canary
min_segment_dur,0.9522722323428224,19.065217391304348,0.6627232546907198,16.85241543190551,360,4,TweetyNet,4.772776765717756,llb3,5,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9552248482285812,6.917874396135265,0.7123734334703403,6.368674716808,360,4,TweetyNet,4.477515177141889,llb3,5,hidden_size,32,Canary
none,0.9522182820306327,19.32367149758454,0.6618377222486421,17.26873891034548,360,4,TweetyNet,4.778171796936714,llb3,5,hidden_size,32,Canary
majority_vote,0.9575160431880032,6.700483091787439,0.7442676800435787,6.8836029715848195,360,5,TweetyNet,4.248395681199691,llb3,5,hidden_size,32,Canary
min_segment_dur,0.9552334635159788,15.727053140096618,0.6989702250771045,14.91812820673066,360,5,TweetyNet,4.476653648402118,llb3,5,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9576299501290282,6.007246376811594,0.7479699149191046,5.63058213007281,360,5,TweetyNet,4.2370049870971815,llb3,5,hidden_size,32,Canary
none,0.955119556574954,16.584541062801932,0.6958725172415865,16.36921016318761,360,5,TweetyNet,4.488044342504605,llb3,5,hidden_size,32,Canary
majority_vote,0.9476516187310908,9.07729468599034,0.7045059578690992,8.74718361634698,360,6,TweetyNet,5.234838126890917,llb3,5,hidden_size,32,Canary
min_segment_dur,0.9456467561462114,20.920289855072465,0.6709729648664303,20.76272092203802,360,6,TweetyNet,5.435324385378859,llb3,5,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9477572507750752,8.415458937198068,0.7074275600545795,7.936582532151649,360,6,TweetyNet,5.224274922492478,llb3,5,hidden_size,32,Canary
none,0.9455411241022272,21.666666666666668,0.6687272644165037,21.61372243269018,360,6,TweetyNet,5.445887589777265,llb3,5,hidden_size,32,Canary
majority_vote,0.9540798822095624,7.06280193236715,0.7496412891992714,7.15207474244492,360,7,TweetyNet,4.592011779043769,llb3,5,hidden_size,32,Canary
min_segment_dur,0.9512872111799616,18.82608695652174,0.7042848719912691,20.55436771367,360,7,TweetyNet,4.871278882003827,llb3,5,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9541581384626332,6.869565217391305,0.752570546340762,6.58864201693137,360,7,TweetyNet,4.58418615373668,llb3,5,hidden_size,32,Canary
none,0.9512089549268908,19.18599033816425,0.7018946246361135,21.2141571276787,360,7,TweetyNet,4.879104507310917,llb3,5,hidden_size,32,Canary
majority_vote,0.9623382631640838,5.886473429951691,0.7811580868016831,6.641180439626799,420,1,TweetyNet,3.766173683591623,llb3,6,hidden_size,32,Canary
min_segment_dur,0.9598323881851516,16.85990338164251,0.7430665099178785,16.12660950033373,420,1,TweetyNet,4.016761181484851,llb3,6,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9623991843060788,5.449275362318841,0.7828334535200278,5.85099827740185,420,1,TweetyNet,3.7600815693921152,llb3,6,hidden_size,32,Canary
none,0.9597714670431564,17.44927536231884,0.7415539395887643,16.98182939552516,420,1,TweetyNet,4.02285329568437,llb3,6,hidden_size,32,Canary
majority_vote,0.9557109905791078,6.234299516908212,0.7449308435559812,6.75729144858495,420,2,TweetyNet,4.42890094208922,llb3,6,hidden_size,32,Canary
min_segment_dur,0.9528994069859992,18.48550724637681,0.7006664852025235,18.634879097364358,420,2,TweetyNet,4.710059301400083,llb3,6,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9557888891946458,6.019323671497585,0.7466143148091148,6.1300813766790005,420,2,TweetyNet,4.421111080535423,llb3,6,hidden_size,32,Canary
none,0.952821508370462,18.768115942028984,0.6993701983914632,19.33232696378795,420,2,TweetyNet,4.717849162953803,llb3,6,hidden_size,32,Canary
majority_vote,0.9569300041061904,6.236714975845411,0.7558058962363415,5.89432314400469,420,3,TweetyNet,4.306999589380956,llb3,6,hidden_size,32,Canary
min_segment_dur,0.954766009728098,15.06280193236715,0.7216115489787202,14.2403798851203,420,3,TweetyNet,4.523399027190189,llb3,6,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9570083479952832,5.855072463768116,0.7582665382105853,5.1758400119791,420,3,TweetyNet,4.299165200471666,llb3,6,hidden_size,32,Canary
none,0.9546876658390048,15.545893719806765,0.7197787010733683,15.05962266550484,420,3,TweetyNet,4.531233416099534,llb3,6,hidden_size,32,Canary
majority_vote,0.9576940488508732,6.335748792270532,0.7446695654487112,6.01357820301385,420,4,TweetyNet,4.230595114912694,llb3,6,hidden_size,32,Canary
min_segment_dur,0.9553848511143688,16.32367149758454,0.7043121594146143,15.47674566824443,420,4,TweetyNet,4.461514888563123,llb3,6,hidden_size,32,Canary
min_segment_dur_majority_vote,0.9577451352096064,5.842995169082125,0.7465435341556214,5.31090616570716,420,4,TweetyNet,4.225486479039353,llb3,6,hidden_size,32,Canary
none,0.9553337647556356,16.891304347826086,0.7027717077040466,16.27225753193885,420,4,TweetyNet,4.466623524436441,llb3,6,hidden_size,32,Canary
majority_vote,0.9547952748174154,5.572463768115942,0.7438223649621146,5.40233650196738,420,5,TweetyNet,4.520472518258456,llb3,6,hidden_size,32,Canary
