,cleanup,avg_acc,avg_levenshtein,avg_pct_boundary_err,avg_segment_error_rate,train_set_dur,replicate_num,model_name,results_dir,toml_path,training_replicate_csv_path,checkpoint_path,spect_scalar_path,min_segment_dur,avg_error,animal_id,train_set_dur_ind,Species,Post-processing
2098,min_segment_dur_majority_vote,0.984753043679771,0.40625,0.8373783388723542,0.91434959019256,480,5,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_480s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_480s/replicate_5/StandardizeSpect,0.02,1.5246956320228988,or60yw70,10,Bengalese Finches,with
2099,none,0.9843159248200578,3.1875,0.8033290245861892,5.53436581653175,480,5,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_480s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_480s/replicate_5/StandardizeSpect,0.02,1.5684075179942192,or60yw70,10,Bengalese Finches,without
2102,min_segment_dur_majority_vote,0.984809968047633,0.5625,0.8282763433231909,1.12500339372682,480,6,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_480s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_480s/replicate_6/StandardizeSpect,0.02,1.5190031952367011,or60yw70,10,Bengalese Finches,with
2103,none,0.9846272832930212,2.71875,0.8065468059365121,4.42820758656867,480,6,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_480s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_480s/replicate_6/StandardizeSpect,0.02,1.5372716706978815,or60yw70,10,Bengalese Finches,without
2106,min_segment_dur_majority_vote,0.9847734538591756,0.53125,0.8102256119998629,1.18265683742587,480,7,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_480s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_480s/replicate_7/StandardizeSpect,0.02,1.5226546140824415,or60yw70,10,Bengalese Finches,with
2107,none,0.9844000686700088,3.90625,0.7734686894421087,6.83741729185524,480,7,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_480s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_480s/replicate_7/StandardizeSpect,0.02,1.5599931329991157,or60yw70,10,Bengalese Finches,without
2110,min_segment_dur_majority_vote,0.98475578874545,0.46875,0.8270545102392002,1.03935360652252,480,8,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_480s/replicate_8/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_480s/replicate_8/StandardizeSpect,0.02,1.5244211254549889,or60yw70,10,Bengalese Finches,with
2111,none,0.9840058098004164,4.15625,0.7717530383612352,7.04335355653585,480,8,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_480s/replicate_8/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_480s/replicate_8/StandardizeSpect,0.02,1.5994190199583702,or60yw70,10,Bengalese Finches,without
2114,min_segment_dur_majority_vote,0.9856363128982708,0.34375,0.8515115959914036,0.5859698201729,480,9,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_480s/replicate_9/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_480s/replicate_9/StandardizeSpect,0.02,1.4363687101729194,or60yw70,10,Bengalese Finches,with
2115,none,0.9854067880219964,2.40625,0.8413874000423799,4.14220540933111,480,9,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_480s/replicate_9/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_480s/replicate_9/StandardizeSpect,0.02,1.4593211978003562,or60yw70,10,Bengalese Finches,without
2118,min_segment_dur_majority_vote,0.9858481576012244,0.40625,0.8465987267087153,0.69368317911486,480,10,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_480s/replicate_10/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_480s/replicate_10/StandardizeSpect,0.02,1.415184239877565,or60yw70,10,Bengalese Finches,with
2119,none,0.9857537456042862,3.40625,0.8280364166955082,5.88193800133445,480,10,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_480s/replicate_10/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_480s/replicate_10/StandardizeSpect,0.02,1.4246254395713809,or60yw70,10,Bengalese Finches,without
2122,min_segment_dur_majority_vote,0.9768285254693644,1.5625,0.701814440222766,3.1805776441924802,30,1,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_1/StandardizeSpect,0.02,2.3171474530635616,or60yw70,0,Bengalese Finches,with
2123,none,0.9753013246315504,9.78125,0.6483689990977681,16.34980576298621,30,1,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_1/StandardizeSpect,0.02,2.469867536844972,or60yw70,0,Bengalese Finches,without
2126,min_segment_dur_majority_vote,0.9638991185025432,2.6875,0.5759689580771682,4.95296445044993,30,2,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_2/StandardizeSpect,0.02,3.610088149745672,or60yw70,0,Bengalese Finches,with
2127,none,0.96225402176991,13.28125,0.5303725601294887,20.73134500905253,30,2,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_2/StandardizeSpect,0.02,3.774597823008996,or60yw70,0,Bengalese Finches,without
2130,min_segment_dur_majority_vote,0.9762051173285726,1.96875,0.6966058225631767,3.61676157977031,30,3,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_3/StandardizeSpect,0.02,2.379488267142737,or60yw70,0,Bengalese Finches,with
2131,none,0.973425541214117,13.03125,0.6100163489139002,20.49552526756243,30,3,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_3/StandardizeSpect,0.02,2.657445878588305,or60yw70,0,Bengalese Finches,without
2134,min_segment_dur_majority_vote,0.9725845186100848,2.15625,0.657308246187942,3.70794703545686,30,4,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_4/StandardizeSpect,0.02,2.741548138991534,or60yw70,0,Bengalese Finches,with
2135,none,0.9696354273050284,11.3125,0.588047211054548,19.29152783009614,30,4,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_4/StandardizeSpect,0.02,3.036457269497161,or60yw70,0,Bengalese Finches,without
2138,min_segment_dur_majority_vote,0.9701091949900918,2.28125,0.6020889850130715,4.4972813699996905,30,5,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_5/StandardizeSpect,0.02,2.989080500990815,or60yw70,0,Bengalese Finches,with
2139,none,0.9694128875156676,12.0,0.5678400939571066,20.54788742470625,30,5,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_5/StandardizeSpect,0.02,3.0587112484332324,or60yw70,0,Bengalese Finches,without
2142,min_segment_dur_majority_vote,0.9778995936624908,1.09375,0.7241261820741886,2.3659077892814797,30,6,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_6/StandardizeSpect,0.02,2.2100406337509315,or60yw70,0,Bengalese Finches,with
2143,none,0.9750928641539082,10.3125,0.6342078724267687,16.72204752949848,30,6,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_6/StandardizeSpect,0.02,2.4907135846091832,or60yw70,0,Bengalese Finches,without
2146,min_segment_dur_majority_vote,0.9751576990048666,1.78125,0.6934509974925711,3.26920754378255,30,7,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_7/StandardizeSpect,0.02,2.4842300995133404,or60yw70,0,Bengalese Finches,with
2147,none,0.970000815545239,18.3125,0.565141635332907,25.95129405600715,30,7,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_7/StandardizeSpect,0.02,2.999918445476102,or60yw70,0,Bengalese Finches,without
2150,min_segment_dur_majority_vote,0.9694269102839612,1.8125,0.6402549828428219,3.9380756126218497,30,8,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_8/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_8/StandardizeSpect,0.02,3.057308971603867,or60yw70,0,Bengalese Finches,with
2151,none,0.967655185260136,12.15625,0.5860344899732164,20.30088353336795,30,8,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_8/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_8/StandardizeSpect,0.02,3.2344814739863947,or60yw70,0,Bengalese Finches,without
2154,min_segment_dur_majority_vote,0.9735795392837407,2.65625,0.634475070924031,4.102347992720199,30,9,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_9/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_9/StandardizeSpect,0.02,2.642046071625914,or60yw70,0,Bengalese Finches,with
2155,none,0.9693393687285552,19.8125,0.5414180003240202,28.282373142463452,30,9,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_9/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_9/StandardizeSpect,0.02,3.066063127144492,or60yw70,0,Bengalese Finches,without
2158,min_segment_dur_majority_vote,0.9756986432291044,1.625,0.7032760685757787,3.1830501870335004,30,10,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_10/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_10/StandardizeSpect,0.02,2.430135677089573,or60yw70,0,Bengalese Finches,with
2159,none,0.9738058878463304,11.6875,0.650124755548427,17.25064549916227,30,10,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_10/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_30s/replicate_10/StandardizeSpect,0.02,2.6194112153669518,or60yw70,0,Bengalese Finches,without
2162,min_segment_dur_majority_vote,0.9834800213510728,0.625,0.8078044077465572,1.47834014991654,180,1,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_180s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_180s/replicate_1/StandardizeSpect,0.02,1.651997864892718,or60yw70,4,Bengalese Finches,with
2163,none,0.9829950128460736,5.71875,0.7695183244713262,8.54061916176763,180,1,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_180s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_180s/replicate_1/StandardizeSpect,0.02,1.70049871539264,or60yw70,4,Bengalese Finches,without
2166,min_segment_dur_majority_vote,0.9810447190807636,0.78125,0.7671105544942369,1.9516256536955898,180,2,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_180s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_180s/replicate_2/StandardizeSpect,0.02,1.895528091923626,or60yw70,4,Bengalese Finches,with
2167,none,0.9808173344554644,7.15625,0.7281210364282583,13.73089030951501,180,2,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_180s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_180s/replicate_2/StandardizeSpect,0.02,1.9182665544535515,or60yw70,4,Bengalese Finches,without
2170,min_segment_dur_majority_vote,0.9815736618402072,0.65625,0.781330671194314,1.69752163380165,180,3,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_180s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_180s/replicate_3/StandardizeSpect,0.02,1.8426338159792777,or60yw70,4,Bengalese Finches,with
2171,none,0.981124552541192,3.96875,0.7441489620422198,7.25360541463294,180,3,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_180s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_180s/replicate_3/StandardizeSpect,0.02,1.887544745880798,or60yw70,4,Bengalese Finches,without
2174,min_segment_dur_majority_vote,0.9821249356955676,0.75,0.8005297262864901,1.9472240473665001,180,4,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_180s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_180s/replicate_4/StandardizeSpect,0.02,1.787506430443253,or60yw70,4,Bengalese Finches,with
2175,none,0.9815431855319158,4.96875,0.7549723794493622,9.1231141574449,180,4,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_180s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_180s/replicate_4/StandardizeSpect,0.02,1.8456814468084224,or60yw70,4,Bengalese Finches,without
2178,min_segment_dur_majority_vote,0.9796831776132866,0.71875,0.7770430491592918,1.73667563880111,180,5,TweetyNet,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/config_BFSongRepository_or60yw70_learncurve.toml,data/BFSongRepository/learncurve/or60yw70/0927_092812_prep_210423_095512.csv,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_180s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/or60yw70/results_210509_065128/train_dur_180s/replicate_5/StandardizeSpect,0.02,2.03168223867134,or60yw70,4,Bengalese Finches,with
